Friday	NNP	I-NP	O
after	IN	I-PP	O
winning	VBG	I-NP	O
matches	NNS	I-NP	O
on	IN	I-PP	O
Thursday	NNP	I-NP	O
.	.	O	O

"	"	O	O
My	PRP$	I-NP	O
prediction	NN	I-NP	O
is	VBZ	I-VP	O
that	IN	I-SBAR	O
the	DT	I-NP	O
Names	NNS	I-NP	I-MISC
will	MD	I-VP	O
appeal	VB	I-VP	O
,	,	O	O
"	"	O	O
said	VBD	I-VP	O
Kenneth	NNP	I-NP	I-PER
Chiate	NNP	I-NP	I-PER
,	,	O	O
a	DT	I-NP	O
U.S.	NNP	I-NP	I-LOC
Name	NNP	I-NP	I-MISC
and	CC	O	O
a	DT	I-NP	O
chief	JJ	I-NP	O
negotiator	NN	I-NP	O
for	IN	I-PP	O
the	DT	I-NP	O
American	NNP	I-NP	I-ORG
Names	NNPS	I-NP	I-ORG
Association	NNP	I-NP	I-ORG
.	.	O	O

for	IN	I-PP	O
,	,	O	O
against	RB	I-ADVP	O
,	,	O	O
points	VBZ	I-VP	O
)	)	O	O
:	:	O	O

7.	CD	I-NP	O
Irina	NNP	I-NP	I-PER
Privalova	NNP	I-NP	I-PER
(	(	O	O
Russia	NNP	I-NP	I-LOC
)	)	O	O
11.28	CD	I-NP	O

Schalke	FW	I-NP	I-ORG
04	CD	I-NP	I-ORG
4	CD	I-NP	O
0	CD	I-NP	O
3	CD	I-NP	O
1	CD	I-NP	O
5	CD	I-NP	O
9	CD	I-NP	O
3	CD	I-NP	O

Hillary	NNP	I-NP	I-PER
Rodham	NNP	I-NP	I-PER
Clinton	NNP	I-NP	I-PER
saw	VBD	I-VP	O
her	PRP$	I-NP	O
husband	NN	I-NP	O
and	CC	I-NP	O
daughter	NN	I-NP	O
off	RB	I-ADVP	O
on	IN	I-PP	O
the	DT	I-NP	O
trip	NN	I-NP	O
in	IN	I-PP	O
Huntington	NNP	I-NP	I-LOC
,	,	O	O
West	NNP	I-NP	I-LOC
Virginia	NNP	I-NP	I-LOC
and	CC	O	O
then	RB	I-VP	O
went	VBD	I-VP	O
on	RB	I-ADVP	O
to	TO	I-PP	O
Chicago	NNP	I-NP	I-LOC
to	TO	I-VP	O
begin	VB	I-VP	O
a	DT	I-NP	O
rigorous	JJ	I-NP	O
Democratic	NNP	I-NP	I-MISC
Convention	NNP	I-NP	I-MISC
schedule	NN	I-NP	O
.	.	O	O

Dutch	JJ	I-NP	I-MISC
police	NNS	I-NP	O
said	VBD	I-VP	O
on	IN	I-PP	O
Friday	NNP	I-NP	O
they	PRP	B-NP	O
had	VBD	I-VP	O
found	VBN	I-VP	O
missing	VBG	I-ADJP	O
German	JJ	I-NP	I-MISC
girl	NN	I-NP	O
Nicole	NNP	I-NP	I-PER
Nichterwitz	NNP	I-NP	I-PER
alive	JJ	I-ADJP	O
on	IN	I-PP	O
a	DT	I-NP	O
campsite	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
northern	JJ	I-NP	O
city	NN	I-NP	O
of	IN	I-PP	O
Groningen	NNP	I-NP	I-LOC
and	CC	O	O
had	VBD	I-VP	O
arrested	VBN	I-VP	O
her	PRP$	I-NP	O
aunt	NN	I-NP	O
and	CC	I-NP	O
companion	NN	I-NP	O
on	IN	I-PP	O
charges	NNS	I-NP	O
of	IN	I-PP	O
kidnapping	NN	I-NP	O
.	.	O	O

-DOCSTART-	-X-	O	O

Daily	JJ	I-NP	O
volume	NN	I-NP	O
dropped	VBD	I-VP	O
to	TO	I-PP	O
7.2	CD	I-NP	O
trillion	CD	I-NP	O
lira	NN	I-NP	O
from	IN	I-PP	O
Wednesday	NNP	I-NP	O
's	POS	I-NP	O
7.8	CD	I-ADJP	O
trillion	CD	I-ADJP	O
lira	JJ	I-ADJP	O
.	.	O	O

Italy	NNP	I-NP	I-LOC
said	VBD	I-VP	O
on	IN	I-PP	O
Friday	NNP	I-NP	O
it	PRP	B-NP	O
had	VBD	I-VP	O
evacuated	VBN	I-VP	O
17	CD	I-NP	O
Roman	NNP	I-NP	I-MISC
Catholic	NNP	I-NP	I-MISC
nuns	NNS	I-NP	O
and	CC	O	O
priests	NNS	I-NP	O
from	IN	I-PP	O
Zaire	NNP	I-NP	I-LOC
where	WRB	I-ADVP	O
they	PRP	I-NP	O
had	VBD	I-VP	O
been	VBN	I-VP	O
at	IN	I-PP	O
risk	NN	I-NP	O
from	IN	I-PP	O
fighting	VBG	I-VP	O
between	IN	I-PP	O
government	NN	I-NP	O
troops	NNS	I-NP	O
and	CC	O	O
ethnic	JJ	I-NP	O
Tutsi	JJ	I-NP	I-MISC
rebels	NNS	I-NP	O
.	.	O	O

Nicol	NNP	I-NP	I-PER
was	VBD	I-VP	O
full	JJ	I-ADJP	O
of	IN	I-PP	O
praise	NN	I-NP	O
for	IN	I-PP	O
his	PRP$	I-NP	O
opponent	NN	I-NP	O
who	WP	B-NP	O
has	VBZ	I-VP	O
battled	VBN	I-VP	O
testicular	JJ	I-NP	O
cancer	NN	I-NP	O
to	TO	I-VP	O
return	VB	I-VP	O
to	TO	I-PP	O
the	DT	I-NP	O
circuit	NN	I-NP	O
.	.	O	O
"	"	O	O

-DOCSTART-	-X-	O	O

MELBOURNE	NNP	I-NP	I-LOC
1996-08-23	CD	I-NP	O

Officials	NNS	I-NP	O
say	VBP	I-VP	O
the	DT	I-NP	O
minefields	NNS	I-NP	O
present	VBP	I-VP	O
an	DT	I-NP	O
obstacle	NN	I-NP	O
to	TO	I-PP	O
the	DT	I-NP	O
security	NN	I-NP	O
forces	NNS	I-NP	O
,	,	O	O
"	"	O	O
it	PRP	I-NP	O
said	VBD	I-VP	O
.	.	O	O

"	"	O	O
This	DT	I-NP	O
may	MD	I-VP	O
explain	VB	I-VP	O
some	DT	I-NP	O
mistakes	NNS	I-NP	O
against	IN	I-PP	O
some	DT	I-NP	O
journalists	NNS	I-NP	O
and	CC	I-NP	O
writers	NNS	I-NP	O
,	,	O	O
"	"	O	O
he	PRP	I-NP	O
said	VBD	I-VP	O
.	.	O	O

China	NNP	I-NP	I-LOC
's	POS	B-NP	O
President	NNP	I-NP	O
Jiang	NNP	I-NP	I-PER
Zemin	NNP	I-NP	I-PER
offered	VBD	I-VP	O
his	PRP$	I-NP	O
gratitude	NN	I-NP	O
in	IN	I-PP	O
a	DT	I-NP	O
meeting	NN	I-NP	O
on	IN	I-PP	O
Monday	NNP	I-NP	O
with	IN	I-PP	O
visiting	VBG	I-VP	O
Gabon	NNP	I-NP	I-LOC
President	NNP	I-NP	O
Omar	NNP	I-NP	I-PER
Bongo	NNP	I-NP	I-PER
,	,	O	O
the	DT	I-NP	O
official	NN	I-NP	O
Xinhua	NNP	I-NP	I-ORG
news	NN	I-NP	O
agency	NN	I-NP	O
said	VBD	I-VP	O
.	.	O	O

-DOCSTART-	-X-	O	O

Previous	JJ	I-NP	O
victories	NNS	I-NP	O
(	(	O	O
two	CD	I-NP	O
)	)	O	O
:	:	O	O
slalom	NN	I-NP	O
,	,	O	O
Lillehammer	NNP	I-NP	I-LOC
Norway	NNP	I-NP	B-LOC
,	,	O	O
1993	CD	I-NP	O
;	:	O	O
super	JJ	I-NP	O
G	NNP	I-NP	O
,	,	O	O
Flachau	NNP	I-NP	I-LOC
,	,	O	O
Austria	NNP	I-NP	I-LOC
,	,	O	O
1995	CD	I-NP	O
.	.	O	O

But	CC	O	O
away	RB	I-ADVP	O
from	IN	I-PP	O
their	PRP$	I-NP	O
home	NN	I-NP	O
ground	NN	I-NP	O
,	,	O	O
they	PRP	I-NP	O
face	VBP	I-VP	O
unfriendly	JJ	I-NP	O
crowds	NNS	I-NP	O
who	WP	B-NP	O
taunt	VBP	I-VP	O
the	DT	I-NP	O
players	NNS	I-NP	O
with	IN	I-PP	O
racist	JJ	I-NP	O
abuse	NN	I-NP	O
.	.	O	O

TORONTO	TO	I-VP	I-ORG
6	CD	I-NP	O
11	CD	I-NP	O
.353	CD	I-NP	O
10	CD	I-NP	O
1/2	CD	I-NP	O

In	IN	I-PP	O
Jakarta	NNP	I-NP	I-LOC
,	,	O	O
Tsang	NNP	I-NP	I-PER
will	MD	I-VP	O
meet	VB	I-VP	O
President	NNP	I-NP	O
Suharto	NNP	I-NP	I-PER
,	,	O	O
Minister	NNP	I-NP	O
of	IN	I-PP	O
Finance	NNP	I-NP	I-ORG
Mar'ie	NNP	I-NP	I-PER
Muhammad	NNP	I-NP	I-PER
,	,	O	O
Minister	NNP	I-NP	O
of	IN	I-PP	O
Foreign	NNP	I-NP	I-ORG
Affairs	NNP	I-NP	I-ORG
Ali	NNP	I-NP	I-PER
Alatas	NNP	I-NP	I-PER
and	CC	O	O
Minister	NNP	I-NP	O
of	IN	I-PP	O
Trade	NNP	I-NP	I-ORG
and	CC	I-NP	I-ORG
Industry	NNP	I-NP	I-ORG
Tungky	NNP	I-NP	I-PER
Ariwibowo	NNP	I-NP	I-PER
.	.	O	O

NEW	NNP	I-NP	I-LOC
YORK	NNP	I-NP	I-LOC
1996-08-30	CD	I-NP	O

Le	FW	I-NP	I-ORG
Havre	NNP	I-NP	I-ORG
4	CD	I-NP	O
0	CD	I-NP	O
2	CD	I-NP	O
2	CD	I-NP	O
2	CD	I-NP	O
4	CD	I-NP	O
2	CD	I-NP	O

On	IN	I-PP	O
the	DT	I-NP	O
back	JJ	I-NP	O
nine	CD	I-NP	O
Mickelson	NNP	I-NP	I-PER
began	VBD	I-VP	O
driving	VBG	I-VP	O
erratically	RB	I-ADVP	O
,	,	O	O
and	CC	O	O
poor	JJ	I-NP	O
tee	NN	I-NP	O
shots	NNS	I-NP	O
resulted	VBD	I-VP	O
in	IN	I-PP	O
bogeys	NNS	I-NP	O
on	IN	I-PP	O
the	DT	I-NP	O
,	,	O	O
eighth	JJ	I-ADJP	O
,	,	O	O
12th	JJ	I-NP	O
and	CC	I-NP	O
13th	JJ	I-NP	O
holes	NNS	I-NP	O
,	,	O	O
bringing	VBG	I-VP	O
Mickelson	JJ	I-NP	I-PER
back	NN	I-NP	O
to	TO	I-PP	O
four	CD	I-NP	O
under	IN	I-PP	O
par	NN	I-NP	O
,	,	O	O
tied	VBN	I-VP	O
with	IN	I-PP	O
Mayfair	NN	I-NP	I-PER
,	,	O	O
who	WP	I-NP	O
had	VBD	I-VP	O
parred	VBN	I-VP	O
14	CD	I-NP	O
straight	JJ	I-NP	O
holes	NNS	I-NP	O
after	IN	I-PP	O
the	DT	I-NP	O
birdie	NN	I-NP	O
on	IN	I-PP	O
no.2	CD	I-NP	O
.	.	O	O

He	PRP	I-NP	O
plays	VBZ	I-VP	O
a	DT	I-NP	O
power-hungry	JJ	I-NP	O
lawyer	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
movie	NN	I-NP	O
described	VBN	I-VP	O
as	IN	I-PP	O
"	"	O	O
a	DT	I-NP	O
tender	NN	I-NP	O
and	CC	O	O
cruel	JJ	I-NP	O
comedy	NN	I-NP	O
"	"	O	O
by	IN	I-PP	O
Lelouche	NNP	I-NP	I-PER
,	,	O	O
who	WP	I-NP	O
is	VBZ	I-VP	O
making	VBG	I-VP	O
his	PRP$	I-NP	O
35th	JJ	I-NP	O
film	NN	I-NP	O
.	.	O	O

3.	NNP	I-NP	O
Ole	JJ	I-NP	I-PER
Einar	NNP	I-NP	I-PER
Bjorndalen	NNP	I-NP	I-PER
(	(	O	O
Norway	NNP	I-NP	I-LOC
)	)	O	O
26:24.9	CD	I-NP	O
(	(	O	O
2	CD	I-NP	O
)	)	O	O

1996-08-22	CD	I-NP	O

El	NNP	I-NP	I-ORG
Jadida	NNP	I-NP	I-ORG
1	CD	I-NP	O
Hassania	NNP	I-NP	I-ORG
Agadir	NNP	I-NP	I-ORG
0	CD	I-NP	O

Italian	NNP	I-NP	I-MISC
Serie	NNP	I-NP	B-MISC
A	NNP	I-NP	I-MISC
games	NNS	I-NP	O
to	TO	I-VP	O
be	VB	I-VP	O
played	VBN	I-VP	O
on	IN	I-PP	O
Sunday	NNP	I-NP	O
(	(	O	O
league	NN	I-NP	O
positions	NNS	I-NP	O
in	IN	I-PP	O
parentheses	NNS	I-NP	O
,	,	O	O
all	DT	I-NP	O
kick-	NNS	I-NP	O
off	IN	I-PP	O
times	NNS	I-NP	O
GMT	NNP	O	I-MISC
)	)	O	O
:	:	O	O

The	DT	I-NP	O
Reserve	NNP	I-NP	I-ORG
bank	NN	I-NP	I-ORG
of	IN	I-PP	I-ORG
India	NNP	I-NP	I-ORG
governor	NN	I-NP	O
C.	NNP	I-NP	I-PER
Rangarajan	NNP	I-NP	I-PER
said	VBD	I-VP	O
on	IN	I-PP	O
Thursday	NNP	I-NP	O
that	IN	I-SBAR	O
he	PRP	I-NP	O
expected	VBD	I-VP	O
the	DT	I-NP	O
cash	NN	I-NP	O
reserve	NN	I-NP	O
ratio	NN	I-NP	O
(	(	O	O
CRR	NNP	I-NP	O
)	)	O	O
maintained	VBD	I-VP	O
by	IN	I-PP	O
banks	NNS	I-NP	O
to	TO	I-VP	O
be	VB	I-VP	O
reduced	VBN	I-VP	O
over	IN	I-PP	O
the	DT	I-NP	O
medium	JJ	I-NP	O
term	NN	I-NP	O
.	.	O	O

The	DT	I-NP	O
Names	NNS	I-NP	I-MISC
had	VBD	I-VP	O
been	VBN	I-VP	O
scheduled	VBN	I-VP	O
to	TO	B-VP	O
decide	VB	I-VP	O
whether	IN	I-SBAR	O
to	TO	I-VP	O
accept	VB	I-VP	O
or	CC	O	O
reject	VB	I-VP	O
the	DT	I-NP	O
offer	NN	I-NP	O
by	IN	I-PP	O
1100	CD	I-NP	O
GMT	NNP	I-NP	I-MISC
Wednesday	NNP	I-NP	O
,	,	O	O
but	CC	O	O
Lloyd	NNP	I-NP	I-ORG
's	POS	B-NP	I-ORG
chairman	NN	I-NP	O
David	NNP	I-NP	I-PER
Rowland	NNP	I-NP	I-PER
said	VBD	I-VP	O
on	IN	I-PP	O
Tuesday	NNP	I-NP	O
the	DT	B-NP	O
offer	NN	I-NP	O
would	MD	I-VP	O
be	VB	I-VP	O
extended	VBN	I-VP	O
.	.	O	O

Two	CD	I-NP	O
people	NNS	I-NP	O
were	VBD	I-VP	O
killed	VBN	I-VP	O
and	CC	O	O
six	CD	I-NP	O
were	VBD	I-VP	O
injured	VBN	I-VP	O
after	IN	I-PP	O
a	DT	I-NP	O
helicopter	NN	I-NP	O
crashed	VBN	I-VP	O
in	IN	I-PP	O
bad	JJ	I-NP	O
weather	NN	I-NP	O
in	IN	I-PP	O
northern	JJ	I-NP	O
Cambodia	NNP	I-NP	I-LOC
,	,	O	O
a	DT	I-NP	O
government	NN	I-NP	O
minister	NN	I-NP	O
said	VBD	I-VP	O
on	IN	I-PP	O
Wednesday	NNP	I-NP	O
.	.	O	O

Traders	NNS	I-NP	O
said	VBD	I-VP	O
on	IN	I-PP	O
Tuesday	NNP	I-NP	O
after-hours	NNS	I-NP	O
activity	NN	I-NP	O
was	VBD	I-VP	O
light	JJ	I-ADJP	O
.	.	O	O

Hapoel	NNP	I-NP	I-ORG
Tel	NNP	I-NP	I-ORG
Aviv	NNP	I-NP	I-ORG
1	CD	I-NP	O
Maccabi	NNP	I-NP	I-ORG
Haifa	NNP	I-NP	I-ORG
3	CD	I-NP	O

They	PRP	I-NP	O
reported	VBD	I-VP	O
more	JJR	I-NP	O
arrivals	NNS	I-NP	O
that	WDT	B-NP	O
were	VBD	I-VP	O
probably	RB	I-VP	O
spot	VB	I-VP	O
purchases	NNS	I-NP	O
.	.	O	O

New	NNP	I-NP	I-ORG
York	NNP	I-NP	I-ORG
starter	NN	I-NP	O
Jimmy	NNP	B-NP	I-PER
Key	NNP	I-NP	I-PER
left	VBD	I-VP	O
the	DT	I-NP	O
game	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
first	JJ	I-NP	O
inning	NN	I-NP	O
after	IN	I-PP	O
Seattle	NNP	I-NP	I-ORG
shortstop	NN	I-NP	O
Alex	NNP	B-NP	I-PER
Rodriguez	NNP	I-NP	I-PER
lined	VBD	I-VP	O
a	DT	I-NP	O
shot	NN	I-NP	O
off	IN	I-PP	O
his	PRP$	I-NP	O
left	JJ	I-NP	O
elbow	NN	I-NP	O
.	.	O	O

Montana	NNP	I-NP	I-LOC
weekly	JJ	I-NP	O
muni	JJ	I-NP	O
bond	NN	I-NP	O
indices	NNS	I-NP	O
-	:	O	O
Piper	NNP	I-NP	I-ORG
Jaffray	NNP	I-NP	I-ORG
.	.	O	O

Zhirinovsky	NNP	I-NP	I-PER
said	VBD	I-VP	O
on	IN	I-PP	O
Tuesday	NNP	I-NP	O
he	PRP	B-NP	O
would	MD	I-VP	O
press	VB	I-VP	O
the	DT	I-NP	O
Russian	JJ	I-NP	I-MISC
government	NN	I-NP	O
to	TO	I-VP	O
help	VB	I-VP	O
end	NN	I-VP	O
U.N.	NNP	I-NP	I-ORG
trade	NN	I-NP	O
sanctions	NNS	I-NP	O
on	IN	I-PP	O
Iraq	NNP	I-NP	I-LOC
and	CC	O	O
blamed	VBD	I-VP	O
Moscow	NNP	I-NP	I-LOC
for	IN	I-PP	O
delaying	VBG	I-VP	O
establishment	NN	I-NP	O
of	IN	I-PP	O
good	JJ	I-NP	O
ties	NNS	I-NP	O
with	IN	I-PP	O
Baghdad	NNP	I-NP	I-LOC
.	.	O	O

cricket	NN	I-NP	O
standings	NNS	I-NP	O
after	IN	I-PP	O
Monday	NNP	I-NP	O
's	POS	B-NP	O
matches	NNS	I-NP	O
(	(	O	O
tabulated	VBN	I-VP	O
under	IN	I-PP	O

-DOCSTART-	-X-	O	O

0-1	JJ	I-ADVP	O
.	.	O	O

Real	JJ	I-NP	I-ORG
Madrid	NNP	I-NP	I-ORG
2	CD	I-NP	O
(	(	O	O
Davor	NN	I-NP	I-PER
Suker	NN	I-NP	I-PER
24	CD	I-NP	O
,	,	O	O
Predrag	NNP	I-NP	I-PER
Mijatovic	NNP	I-NP	I-PER
48	CD	I-NP	O
)	)	O	O
Barcelona	NNP	I-NP	I-ORG
0	CD	I-NP	O
.	.	O	O

UNITED	NNP	I-NP	I-ORG
NATIONS	NNS	I-NP	I-ORG
1996-12-06	CD	I-NP	O

for	IN	I-PP	O
,	,	O	O
against	RB	I-ADVP	O
,	,	O	O
points	VBZ	I-VP	O
)	)	O	O
:	:	O	O

Western	NNP	I-NP	I-ORG
Reds	NNP	I-NP	I-ORG
21	CD	I-NP	O
6	CD	I-NP	O
1	CD	I-NP	O
14	CD	I-NP	O
297	CD	I-NP	O
398	CD	I-NP	O
13	CD	I-NP	O

Extras	NNS	I-NP	O
(	(	O	O
lb-3	NN	I-NP	O
nb-2	CD	B-NP	O
)	)	O	O
5	CD	I-NP	O

Crystal	NNP	I-NP	I-ORG
Palace	NNP	I-NP	I-ORG
0	CD	I-NP	O
West	NNP	I-NP	I-ORG
Bromwich	NNP	I-NP	I-ORG
0	CD	I-NP	O

"	"	O	O
They	PRP	I-NP	O
're	VBP	I-VP	O
aiming	VBG	I-VP	O
millions	NNS	I-NP	O
and	CC	I-NP	O
millions	NNS	I-NP	O
of	IN	I-PP	O
missiles	NNS	I-NP	O
right	RB	I-ADVP	O
at	IN	I-PP	O
these	DT	I-NP	O
young	JJ	I-NP	O
people	NNS	I-NP	O
,	,	O	O
whether	IN	I-SBAR	O
it	PRP	I-NP	O
's	VBZ	I-VP	O
a	DT	I-NP	O
needle	NN	I-NP	O
,	,	O	O
whether	IN	I-SBAR	O
it	PRP	I-NP	O
's	VBZ	I-VP	O
a	DT	I-NP	O
cigarette	NN	I-NP	O
,	,	O	O
whatever	WDT	I-NP	O
the	DT	B-NP	O
delivery	NN	I-NP	O
system	NN	I-NP	O
is	VBZ	I-VP	O
--	:	O	O
it	PRP	I-NP	O
's	VBZ	I-VP	O
poison	NN	I-NP	O
and	CC	O	O
it	PRP	I-NP	O
's	VBZ	I-VP	O
got	VBN	I-VP	O
to	TO	I-VP	O
stop	VB	I-VP	O
in	IN	I-PP	O
America	NNP	I-NP	I-LOC
.	.	I-NP	O
"	"	O	O

PUT	IN	I-PP	O
D	NNP	I-NP	O
94.00	CD	B-NP	O
PCT	NNP	I-NP	O
0.94	CD	I-NP	O
DEM	NNP	I-NP	I-MISC
2.40	CD	I-NP	O
PCT	NNP	I-NP	O
101.40	CD	I-NP	O
X	NNP	I-NP	O

1940	CD	I-NP	O
-	:	I-NP	O
In	IN	I-PP	O
World	NNP	I-NP	I-MISC
War	NNP	I-NP	I-MISC
Two	CD	I-NP	I-MISC
the	DT	B-NP	O
German	JJ	I-NP	I-MISC
airforce	NN	I-NP	O
under	IN	I-PP	O
Hermann	NNP	I-NP	I-PER
Goering	NNP	I-NP	I-PER
began	VBD	I-VP	O
its	PRP$	I-NP	O
"	"	O	O
Blitz	NNP	I-NP	I-MISC
"	"	O	O
bombing	NN	I-NP	O
campaign	NN	I-NP	O
on	IN	I-PP	O
London	NNP	I-NP	I-LOC
.	.	O	O

"	"	O	O
Now	RB	I-ADVP	O
is	VBZ	I-VP	O
the	DT	I-NP	O
time	NN	I-NP	O
for	IN	I-PP	O
the	DT	I-NP	O
two	CD	I-NP	O
sides	NNS	I-NP	O
to	TO	I-VP	O
engage	VB	I-VP	O
in	IN	I-PP	O
political	JJ	I-NP	O
talks	NNS	I-NP	O
...	:	O	O

Montpellier	NNP	I-NP	I-ORG
0	CD	I-NP	O
Cannes	NNP	I-NP	I-ORG
1	CD	I-NP	O
(	(	O	O
Charvet	NNP	I-NP	I-PER
8th	JJ	I-NP	O
)	)	O	O
.	.	O	O

-DOCSTART-	-X-	O	O

HOUSTON	NNP	I-NP	I-ORG
72	CD	I-NP	O
62	CD	I-NP	O
.537	CD	I-NP	O
-	:	I-NP	O

-DOCSTART-	-X-	O	O

"	"	O	O
For	IN	I-PP	O
the	DT	I-NP	O
most	JJS	I-NP	O
part	NN	I-NP	O
they	PRP	B-NP	O
really	RB	I-ADVP	O
did	VBD	I-VP	O
n't	RB	I-VP	O
understand	VB	I-VP	O
what	WP	I-NP	O
was	VBD	I-VP	O
going	VBG	I-VP	O
on	RP	I-PRT	O
,	,	O	O
"	"	O	O
the	DT	I-NP	O
director	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
Nagyatad	NNP	I-NP	I-LOC
camp	NN	I-NP	O
Lajos	NNP	I-NP	I-PER
Horvath	NNP	I-NP	I-PER
told	VBD	I-VP	O
Reuters	NNP	I-NP	I-ORG
on	IN	I-PP	O
Wednesday	NNP	I-NP	O
.	.	O	O

PARIS	NNP	I-NP	I-LOC
1996-08-31	NNP	I-NP	O

World	NNP	I-NP	O
championship	NN	I-NP	O
standings	NNS	I-NP	O
(	(	O	O
after	IN	I-PP	O
11	CD	I-NP	O
of	IN	I-NP	O
12	CD	I-NP	O
rounds	NNS	I-NP	O
)	)	O	O
:	:	O	O

Baltimore	NNP	I-NP	I-LOC
has	VBZ	I-VP	O
won	VBN	I-VP	O
seven	CD	I-NP	O
of	IN	I-NP	O
nine	CD	I-NP	O
and	CC	I-NP	O
16	CD	I-NP	O
of	IN	I-PP	O
its	PRP$	I-NP	O
last	JJ	I-NP	O
22	CD	I-NP	O
and	CC	O	O
cut	VB	I-VP	O
the	DT	I-NP	O
Yankees	NNPS	I-NP	I-ORG
'	POS	B-NP	O
lead	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
A.L.	NNP	I-NP	I-MISC
East	NNP	I-NP	I-MISC
to	TO	I-PP	O
five	CD	I-NP	O
games	NNS	I-NP	O
.	.	O	O

Standings	NNS	I-NP	O
(	(	O	O
(	(	O	O
tabulated	VBN	I-VP	O
under	IN	I-PP	O
played	JJ	I-NP	O
,	,	O	O
won	VBD	I-VP	O
,	,	B-VP	O
drawn	VBN	I-VP	O
,	,	O	O
lost	VBD	I-VP	O
,	,	O	O
goals	NNS	I-NP	O

-DOCSTART-	-X-	O	O

CHICAGO	NNP	I-NP	I-ORG
AT	NNP	I-NP	O
ATLANTA	NNP	I-NP	I-LOC

President	NNP	I-NP	O
Clinton	NNP	I-NP	I-PER
aims	VBZ	I-VP	O
to	TO	I-VP	O
hold	VB	I-VP	O
more	JJR	I-NP	O
news	NN	I-NP	O
conferences	NNS	I-NP	O
in	IN	I-PP	O
his	PRP$	I-NP	O
second	JJ	I-NP	O
term	NN	I-NP	O
and	CC	O	O
will	MD	I-VP	O
have	VB	I-VP	O
one	CD	I-NP	O
Dec.	NNP	B-NP	O
13	CD	I-NP	O
,	,	O	O
the	DT	I-NP	O
White	NNP	I-NP	I-LOC
House	NNP	I-NP	I-LOC
said	VBD	I-VP	O
Friday	NNP	I-NP	O
.	.	O	O

--	:	O	O
(	(	O	O
New	NNP	I-NP	I-LOC
York	NNP	I-NP	I-LOC
commodities	NNS	I-NP	O
desk	NN	B-NP	O
212	CD	I-NP	O
859	CD	I-NP	O
1646	CD	I-NP	O
)	)	O	O

The	DT	I-NP	O
relay	NN	I-NP	O
race	NN	I-NP	O
,	,	O	O
which	WDT	I-NP	O
will	MD	I-VP	O
include	VB	I-VP	O
squads	NNS	I-NP	O
from	IN	I-PP	O
Africa	NNP	I-NP	I-LOC
,	,	O	O
the	DT	I-NP	O
United	NNP	I-NP	I-LOC
States	NNPS	I-NP	I-LOC
and	CC	O	O
Europe	NNP	I-NP	I-LOC
as	RB	I-CONJP	O
well	RB	I-CONJP	O
as	IN	I-CONJP	O
the	DT	I-NP	O
Owens	NNP	I-NP	I-PER
'	POS	B-NP	O
quartet	NN	I-NP	O
,	,	O	O
will	MD	I-VP	O
be	VB	I-VP	O
held	VBN	I-VP	O
at	IN	I-PP	O
the	DT	I-NP	O
end	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
meeting	NN	I-NP	O
.	.	O	O

Russian	NNP	I-NP	I-MISC
Svetlana	NNP	I-NP	I-PER
Masterkova	NNP	I-NP	I-PER
broke	VBD	I-VP	O
the	DT	I-NP	O
women	NNS	I-NP	O
's	POS	B-NP	O
world	NN	I-NP	O
1,000	CD	I-NP	O
metres	NNS	I-NP	O
record	VBP	I-VP	O
on	IN	I-PP	O
Friday	NNP	I-NP	O
when	WRB	I-ADVP	O
she	PRP	I-NP	O
clocked	VBN	I-VP	O
an	DT	I-NP	O
unofficial	JJ	I-NP	O
two	CD	I-NP	O
minutes	NNS	I-NP	O
28.99	CD	B-NP	O
seconds	NNS	I-NP	O
at	IN	I-PP	O
the	DT	I-NP	O
Brussels	NNP	I-NP	I-LOC
grand	JJ	I-NP	O
prix	NN	I-NP	O
.	.	O	O

A	DT	I-NP	O
new	JJ	I-NP	O
U.N.	NNP	I-NP	I-ORG
relief	NN	I-NP	O
coordinator	NN	I-NP	O
has	VBZ	I-VP	O
arrived	VBN	I-VP	O
in	IN	I-PP	O
Baghdad	NNP	I-NP	I-LOC
to	TO	I-VP	O
take	VB	I-VP	O
up	RP	I-PRT	O
the	DT	I-NP	O
task	NN	I-NP	O
of	IN	I-PP	O
organising	VBG	I-VP	O
humanitarian	JJ	I-NP	O
goods	NNS	I-NP	O
distribution	NN	I-NP	O
and	CC	O	O
to	TO	I-VP	O
face	VB	I-VP	O
Iraq	NNP	I-NP	I-LOC
's	POS	B-NP	O
continuing	VBG	I-NP	O
opposition	NN	I-NP	O
over	IN	I-PP	O
the	DT	I-NP	O
number	NN	I-NP	O
of	IN	I-PP	O
international	JJ	I-NP	O
monitors	NNS	I-NP	O
to	TO	I-VP	O
be	VB	I-VP	O
involved	VBN	I-VP	O
.	.	O	O

But	CC	O	O
he	PRP	I-NP	O
said	VBD	I-VP	O
the	DT	I-NP	O
company	NN	I-NP	O
's	POS	B-NP	O
